city,datetime,month,hour,air_temperature_c,relative_humidity_pct,wind_speed_mps,solar_elevation_deg,tmrt_c,utci_c,thermal_stress_category_he,thermal_stress_category_en
turin,2021-01-27T18:00,1,18,1.2,56,3.07,-16.3,-4.05,-0.65,עומס קור בינוני,Moderate Cold Stress
turin,2021-01-27T21:00,1,21,-2.1,70,2.1,-47.3,-7.54,-3.92,עומס קור בינוני,Moderate Cold Stress
turin,2021-01-28T00:00,1,0,-1.5,67,1.13,-63.2,-11.79,-6.54,עומס קור בינוני,Moderate Cold Stress
turin,2021-01-28T03:00,1,3,-2.1,65,0.61,-41.2,-13.12,-8.12,עומס קור בינוני,Moderate Cold Stress
turin,2021-01-28T06:00,1,6,-3.5,77,1.3,-9.8,-14.37,-9.05,עומס קור בינוני,Moderate Cold Stress
turin,2021-01-28T09:00,1,9,-3.3,80,0.5,16.6,-7.18,-4.65,עומס קור בינוני,Moderate Cold Stress
turin,2021-01-28T12:00,1,12,1.8,74,0.41,26.4,12.86,8.57,עומס קור קל,Slight Cold Stress
turin,2021-01-28T15:00,1,15,7.4,64,1.57,12.2,31.29,18.06,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2021-01-28T18:00,1,18,4.3,78,2.38,-16.0,-5.69,0.02,עומס קור קל,Slight Cold Stress
turin,2021-01-28T21:00,1,21,-0.8,97,1.04,-47.1,-10.9,-5.74,עומס קור בינוני,Moderate Cold Stress
turin,2021-01-29T00:00,1,0,-2.5,99,1.25,-62.9,-7.03,-3.83,עומס קור בינוני,Moderate Cold Stress
turin,2021-01-29T03:00,1,3,-2.1,99,1.02,-41.1,-7.43,-4.03,עומס קור בינוני,Moderate Cold Stress
turin,2021-01-29T06:00,1,6,-2.5,99,0.32,-9.7,-7.03,-4.31,עומס קור בינוני,Moderate Cold Stress
turin,2021-01-29T09:00,1,9,-2.1,99,0.86,16.8,-5.24,-2.72,עומס קור בינוני,Moderate Cold Stress
turin,2021-01-29T12:00,1,12,2.5,99,1.0,26.6,18.51,11.46,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2021-01-29T15:00,1,15,8.8,74,1.14,12.4,34.2,19.74,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2021-01-29T18:00,1,18,10.4,62,3.73,-15.8,0.67,6.75,עומס קור קל,Slight Cold Stress
turin,2021-01-29T21:00,1,21,9.5,40,4.81,-46.9,-1.12,5.77,עומס קור קל,Slight Cold Stress
turin,2021-01-30T00:00,1,0,9.6,41,5.6,-62.7,-1.2,6.39,עומס קור קל,Slight Cold Stress
turin,2021-01-30T03:00,1,3,2.0,75,2.68,-40.9,-8.36,-2.67,עומס קור בינוני,Moderate Cold Stress
turin,2021-01-30T06:00,1,6,1.3,85,2.47,-9.5,-5.24,-1.22,עומס קור בינוני,Moderate Cold Stress
turin,2021-01-30T09:00,1,9,2.6,72,0.45,17.0,-1.64,1.08,עומס קור קל,Slight Cold Stress
turin,2021-01-30T12:00,1,12,6.5,63,0.41,26.9,25.11,15.64,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2021-01-30T15:00,1,15,8.6,60,0.67,12.7,16.97,13.06,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2021-01-30T18:00,1,18,6.9,73,0.5,-15.6,3.18,5.72,עומס קור קל,Slight Cold Stress
turin,2021-01-30T21:00,1,21,5.7,87,2.27,-46.7,2.27,4.84,עומס קור קל,Slight Cold Stress
turin,2021-01-31T00:00,1,0,4.8,91,1.08,-62.4,1.33,3.96,עומס קור קל,Slight Cold Stress
turin,2021-01-31T03:00,1,3,4.7,96,0.72,-40.8,1.37,3.79,עומס קור קל,Slight Cold Stress
turin,2021-01-31T06:00,1,6,3.8,98,1.17,-9.4,0.24,2.93,עומס קור קל,Slight Cold Stress
turin,2021-01-31T09:00,1,9,2.4,100,1.65,17.3,-2.03,1.11,עומס קור קל,Slight Cold Stress
turin,2021-01-31T12:00,1,12,6.7,89,0.78,27.2,35.14,19.52,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2021-01-31T15:00,1,15,11.7,68,0.89,12.9,41.47,23.37,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2021-01-31T18:00,1,18,8.8,85,1.89,-15.4,0.57,5.71,עומס קור קל,Slight Cold Stress
turin,2021-01-31T21:00,1,21,4.9,97,1.84,-46.4,-3.4,1.57,עומס קור קל,Slight Cold Stress
turin,2021-02-01T00:00,2,0,5.7,93,2.26,-62.2,1.02,4.22,עומס קור קל,Slight Cold Stress
turin,2021-02-01T03:00,2,3,6.1,89,0.61,-40.6,2.82,5.17,עומס קור קל,Slight Cold Stress
turin,2021-02-01T06:00,2,6,6.1,92,1.98,-9.2,2.92,5.39,עומס קור קל,Slight Cold Stress
turin,2021-02-01T09:00,2,9,5.3,93,2.91,17.5,3.18,4.98,עומס קור קל,Slight Cold Stress
turin,2021-02-01T12:00,2,12,5.5,81,2.84,27.5,10.67,8.56,עומס קור קל,Slight Cold Stress
turin,2021-02-01T15:00,2,15,8.2,70,0.63,13.2,26.41,16.75,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2021-02-01T18:00,2,18,7.2,85,0.95,-15.2,-0.18,4.34,עומס קור קל,Slight Cold Stress
turin,2021-02-01T21:00,2,21,4.6,82,0.85,-46.2,-1.61,2.22,עומס קור קל,Slight Cold Stress
turin,2021-02-02T00:00,2,0,0.5,95,1.41,-61.9,-7.36,-2.81,עומס קור בינוני,Moderate Cold Stress
turin,2021-02-02T03:00,2,3,0.4,96,1.43,-40.4,-9.61,-4.23,עומס קור בינוני,Moderate Cold Stress
turin,2021-02-02T06:00,2,6,0.7,98,1.39,-9.0,-7.94,-3.08,עומס קור בינוני,Moderate Cold Stress
turin,2021-02-02T09:00,2,9,0.1,99,0.4,17.7,-2.68,-0.61,עומס קור בינוני,Moderate Cold Stress
turin,2021-02-02T12:00,2,12,4.4,92,0.5,27.8,25.67,15.17,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2021-02-02T15:00,2,15,7.1,83,0.64,13.5,31.68,18.38,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2021-02-02T18:00,2,18,7.1,82,1.36,-14.9,-0.19,4.39,עומס קור קל,Slight Cold Stress
turin,2021-02-02T21:00,2,21,2.9,99,1.25,-46.0,-4.56,-0.12,עומס קור בינוני,Moderate Cold Stress
turin,2021-02-03T00:00,2,0,2.4,100,0.91,-61.6,-1.71,1.15,עומס קור קל,Slight Cold Stress
turin,2021-02-03T03:00,2,3,2.6,99,0.14,-40.2,-1.05,1.37,עומס קור קל,Slight Cold Stress
turin,2021-02-03T06:00,2,6,2.7,100,0.95,-8.9,-0.9,1.75,עומס קור קל,Slight Cold Stress
turin,2021-02-03T09:00,2,9,2.9,99,0.42,17.9,0.62,2.44,עומס קור קל,Slight Cold Stress
turin,2021-02-03T12:00,2,12,5.0,93,1.84,28.0,12.5,9.4,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2021-02-03T15:00,2,15,6.3,91,1.27,13.7,23.12,14.58,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2021-02-03T18:00,2,18,6.1,95,1.24,-14.7,2.33,5.11,עומס קור קל,Slight Cold Stress
turin,2021-02-03T21:00,2,21,5.2,99,0.67,-45.7,1.95,4.3,עומס קור קל,Slight Cold Stress
turin,2021-02-04T00:00,2,0,4.5,98,0.73,-61.3,1.19,3.6,עומס קור קל,Slight Cold Stress
turin,2021-02-04T03:00,2,3,4.5,98,0.63,-40.1,1.19,3.55,עומס קור קל,Slight Cold Stress
turin,2021-02-04T06:00,2,6,3.9,99,1.0,-8.7,0.5,3.07,עומס קור קל,Slight Cold Stress
turin,2021-02-04T09:00,2,9,2.9,100,1.3,18.2,0.65,2.77,עומס קור קל,Slight Cold Stress
turin,2021-02-04T12:00,2,12,6.3,93,1.46,28.3,23.74,14.76,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2021-02-04T15:00,2,15,7.4,85,1.88,14.0,21.6,14.2,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2021-02-04T18:00,2,18,6.6,88,1.4,-14.5,2.36,5.4,עומס קור קל,Slight Cold Stress
turin,2021-02-04T21:00,2,21,4.6,97,1.28,-45.5,-0.06,3.16,עומס קור קל,Slight Cold Stress
turin,2021-02-05T00:00,2,0,4.9,98,0.81,-61.0,1.32,3.9,עומס קור קל,Slight Cold Stress
turin,2021-02-05T03:00,2,3,5.7,98,1.33,-39.9,2.64,5.08,עומס קור קל,Slight Cold Stress
turin,2021-02-05T06:00,2,6,5.5,99,0.58,-8.5,2.43,4.64,עומס קור קל,Slight Cold Stress
turin,2021-02-05T09:00,2,9,5.3,100,0.36,18.4,3.29,4.95,עומס קור קל,Slight Cold Stress
turin,2021-02-05T12:00,2,12,7.6,93,1.08,28.6,16.76,12.47,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2021-02-05T15:00,2,15,9.9,86,0.9,14.3,26.24,17.28,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2021-02-05T18:00,2,18,9.2,89,1.2,-14.3,5.41,8.2,עומס קור קל,Slight Cold Stress
turin,2021-02-05T21:00,2,21,6.8,98,1.3,-45.2,2.82,5.71,עומס קור קל,Slight Cold Stress
turin,2021-02-06T00:00,2,0,6.9,95,1.44,-60.7,3.52,6.11,עומס קור קל,Slight Cold Stress
turin,2021-02-06T03:00,2,3,6.5,98,0.92,-39.7,3.6,5.87,עומס קור קל,Slight Cold Stress
turin,2021-02-06T06:00,2,6,6.3,99,0.2,-8.3,3.39,5.47,עומס קור קל,Slight Cold Stress
turin,2021-02-06T09:00,2,9,6.0,99,1.02,18.7,4.33,6.02,עומס קור קל,Slight Cold Stress
turin,2021-02-06T12:00,2,12,7.4,94,0.58,28.9,13.45,10.88,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2021-02-06T15:00,2,15,7.9,90,0.98,14.5,12.28,10.66,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2021-02-06T18:00,2,18,7.2,95,0.82,-14.0,4.35,6.56,עומס קור קל,Slight Cold Stress
turin,2021-02-06T21:00,2,21,6.5,98,0.76,-45.0,3.6,5.82,עומס קור קל,Slight Cold Stress
turin,2021-02-07T00:00,2,0,6.5,97,1.28,-60.4,3.57,5.93,עומס קור קל,Slight Cold Stress
turin,2021-02-07T03:00,2,3,6.8,94,2.4,-39.5,3.83,6.12,עומס קור קל,Slight Cold Stress
turin,2021-02-07T06:00,2,6,6.5,94,0.92,-8.1,3.47,5.82,עומס קור קל,Slight Cold Stress
turin,2021-02-07T09:00,2,9,6.0,98,0.1,18.9,4.3,5.8,עומס קור קל,Slight Cold Stress
turin,2021-02-07T12:00,2,12,7.0,94,1.79,29.2,9.69,9.01,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2021-02-07T15:00,2,15,7.3,81,0.89,14.8,12.71,10.6,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2021-02-07T18:00,2,18,6.8,84,1.06,-13.8,-0.82,3.84,עומס קור קל,Slight Cold Stress
turin,2021-02-07T21:00,2,21,3.7,98,1.63,-44.7,-5.25,-0.06,עומס קור בינוני,Moderate Cold Stress
turin,2021-02-08T00:00,2,0,2.9,100,0.94,-60.1,-0.66,1.97,עומס קור קל,Slight Cold Stress
turin,2021-02-08T03:00,2,3,3.4,100,1.06,-39.3,-0.07,2.55,עומס קור קל,Slight Cold Stress
turin,2021-02-08T06:00,2,6,0.7,100,1.75,-7.9,-3.27,-0.3,עומס קור בינוני,Moderate Cold Stress
turin,2021-02-08T09:00,2,9,-0.6,89,1.62,19.2,-8.21,-3.75,עומס קור בינוני,Moderate Cold Stress
turin,2021-02-08T12:00,2,12,6.2,62,0.32,29.6,36.48,20.05,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2021-02-08T15:00,2,15,11.2,43,1.3,15.1,41.28,23.01,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2021-02-08T18:00,2,18,9.0,71,1.9,-13.6,-0.57,5.29,עומס קור קל,Slight Cold Stress
turin,2021-02-08T21:00,2,21,2.9,77,1.91,-44.5,-5.65,-0.64,עומס קור בינוני,Moderate Cold Stress
turin,2021-02-09T00:00,2,0,3.0,65,1.4,-59.8,-1.78,1.56,עומס קור קל,Slight Cold Stress
turin,2021-02-09T03:00,2,3,3.7,76,0.9,-39.0,-4.58,0.16,עומס קור קל,Slight Cold Stress
turin,2021-02-09T06:00,2,6,2.5,80,1.0,-7.7,-4.63,-0.4,עומס קור בינוני,Moderate Cold Stress
turin,2021-02-09T09:00,2,9,1.7,82,1.72,19.5,-5.74,-1.26,עומס קור בינוני,Moderate Cold Stress
turin,2021-02-09T12:00,2,12,8.3,60,0.67,29.9,35.92,20.4,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2021-02-09T15:00,2,15,10.2,55,1.9,15.3,41.49,22.38,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2021-02-09T18:00,2,18,8.3,82,1.04,-13.4,-0.98,4.57,עומס קור קל,Slight Cold Stress
turin,2021-02-09T21:00,2,21,5.5,79,1.5,-44.2,1.75,4.57,עומס קור קל,Slight Cold Stress
turin,2021-02-10T00:00,2,0,5.4,74,0.9,-59.5,1.45,4.28,עומס קור קל,Slight Cold Stress
turin,2021-02-10T03:00,2,3,5.4,87,0.72,-38.8,1.91,4.42,עומס קור קל,Slight Cold Stress
turin,2021-02-10T06:00,2,6,4.9,92,1.79,-7.5,1.13,3.94,עומס קור קל,Slight Cold Stress
turin,2021-02-10T09:00,2,9,4.0,96,1.3,19.7,2.02,3.98,עומס קור קל,Slight Cold Stress
turin,2021-02-10T12:00,2,12,7.3,80,1.58,30.2,26.61,16.23,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2021-02-10T15:00,2,15,10.4,67,0.63,15.6,43.69,23.74,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2021-02-10T18:00,2,18,9.5,83,1.2,-13.1,5.11,8.23,עומס קור קל,Slight Cold Stress
turin,2021-02-10T21:00,2,21,4.8,88,1.25,-44.0,-4.46,0.89,עומס קור קל,Slight Cold Stress
turin,2021-02-11T00:00,2,0,4.4,87,0.22,-59.2,-5.3,-0.21,עומס קור בינוני,Moderate Cold Stress
turin,2021-02-11T03:00,2,3,1.8,94,1.53,-38.6,-8.08,-2.62,עומס קור בינוני,Moderate Cold Stress
turin,2021-02-11T06:00,2,6,1.1,71,2.2,-7.3,-9.47,-3.73,עומס קור בינוני,Moderate Cold Stress
turin,2021-02-11T09:00,2,9,-1.1,82,1.22,20.0,-7.85,-3.81,עומס קור בינוני,Moderate Cold Stress
turin,2021-02-11T12:00,2,12,8.6,56,1.84,30.5,37.71,20.61,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2021-02-11T15:00,2,15,12.0,48,1.9,15.9,43.02,23.55,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2021-02-11T18:00,2,18,9.6,57,1.73,-12.9,0.27,6.07,עומס קור קל,Slight Cold Stress
turin,2021-02-11T21:00,2,21,3.6,73,2.09,-43.7,-6.15,-0.57,עומס קור בינוני,Moderate Cold Stress
turin,2021-02-12T00:00,2,0,4.5,50,3.99,-58.9,-3.66,1.2,עומס קור קל,Slight Cold Stress
turin,2021-02-12T03:00,2,3,5.0,85,3.85,-38.4,1.37,3.94,עומס קור קל,Slight Cold Stress
turin,2021-02-12T06:00,2,6,3.9,94,4.25,-7.0,0.23,2.87,עומס קור קל,Slight Cold Stress
turin,2021-02-12T09:00,2,9,3.0,88,3.71,20.3,0.5,2.51,עומס קור קל,Slight Cold Stress
turin,2021-02-12T12:00,2,12,2.6,78,3.72,30.9,8.04,6.04,עומס קור קל,Slight Cold Stress
turin,2021-02-12T15:00,2,15,2.4,83,3.31,16.2,7.64,5.79,עומס קור קל,Slight Cold Stress
turin,2021-02-12T18:00,2,18,1.7,85,2.31,-12.7,-2.52,0.5,עומס קור קל,Slight Cold Stress
turin,2021-02-12T21:00,2,21,0.5,87,2.6,-43.5,-3.86,-0.81,עומס קור בינוני,Moderate Cold Stress
turin,2021-02-13T00:00,2,0,-0.6,93,3.11,-58.5,-4.97,-1.99,עומס קור בינוני,Moderate Cold Stress
turin,2021-02-13T03:00,2,3,-0.8,89,2.34,-38.1,-5.53,-2.26,עומס קור בינוני,Moderate Cold Stress
turin,2021-02-13T06:00,2,6,-1.5,86,2.28,-6.8,-6.2,-2.92,עומס קור בינוני,Moderate Cold Stress
turin,2021-02-13T09:00,2,9,-2.4,86,2.28,20.6,-5.8,-3.01,עומס קור בינוני,Moderate Cold Stress
turin,2021-02-13T12:00,2,12,-2.2,70,3.21,31.2,1.3,0.96,עומס קור קל,Slight Cold Stress
turin,2021-02-13T15:00,2,15,-1.3,61,3.67,16.4,19.38,10.18,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2021-02-13T18:00,2,18,-2.7,63,2.94,-12.4,-9.73,-5.63,עומס קור בינוני,Moderate Cold Stress
turin,2021-02-13T21:00,2,21,-4.8,74,1.08,-43.2,-15.36,-10.37,עומס קור בינוני,Moderate Cold Stress
turin,2021-02-14T00:00,2,0,-6.1,81,0.28,-58.2,-16.85,-12.61,עומס קור בינוני,Moderate Cold Stress
turin,2021-02-14T03:00,2,3,-5.1,90,0.91,-37.9,-15.71,-10.9,עומס קור בינוני,Moderate Cold Stress
turin,2021-02-14T06:00,2,6,-6.2,91,1.33,-6.6,-17.0,-11.96,עומס קור בינוני,Moderate Cold Stress
turin,2021-02-14T09:00,2,9,-5.1,85,1.39,20.9,-10.74,-7.08,עומס קור בינוני,Moderate Cold Stress
turin,2021-02-14T12:00,2,12,3.4,36,0.91,31.5,35.03,18.83,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2021-02-14T15:00,2,15,5.4,26,0.72,16.7,39.26,20.95,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2021-02-14T18:00,2,18,3.9,62,0.3,-12.2,-6.65,-1.22,עומס קור בינוני,Moderate Cold Stress
turin,2021-02-14T21:00,2,21,-2.5,52,1.71,-42.9,-13.87,-8.14,עומס קור בינוני,Moderate Cold Stress
turin,2021-02-15T00:00,2,0,-5.1,65,1.8,-57.9,-12.6,-8.27,עומס קור בינוני,Moderate Cold Stress
turin,2021-02-15T03:00,2,3,-4.1,70,0.91,-37.6,-11.28,-7.33,עומס קור בינוני,Moderate Cold Stress
turin,2021-02-15T06:00,2,6,-5.1,77,1.06,-6.3,-13.63,-9.24,עומס קור בינוני,Moderate Cold Stress
turin,2021-02-15T09:00,2,9,-4.8,72,0.71,21.2,-10.67,-7.31,עומס קור בינוני,Moderate Cold Stress
turin,2021-02-15T12:00,2,12,2.2,40,0.86,31.9,34.43,18.42,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2021-02-15T15:00,2,15,4.2,38,0.36,17.0,38.15,20.34,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2021-02-15T18:00,2,18,2.9,66,0.22,-12.0,-5.67,-1.14,עומס קור בינוני,Moderate Cold Stress
turin,2021-02-15T21:00,2,21,-0.4,58,1.22,-42.7,-9.79,-4.71,עומס קור בינוני,Moderate Cold Stress
turin,2021-02-16T00:00,2,0,-3.7,77,1.56,-57.5,-13.75,-8.61,עומס קור בינוני,Moderate Cold Stress
turin,2021-02-16T03:00,2,3,-3.1,72,1.39,-37.4,-10.99,-6.54,עומס קור בינוני,Moderate Cold Stress
turin,2021-02-16T06:00,2,6,-2.8,67,0.61,-6.1,-10.62,-6.67,עומס קור בינוני,Moderate Cold Stress
turin,2021-02-16T09:00,2,9,-2.6,72,0.4,21.5,-7.08,-4.33,עומס קור בינוני,Moderate Cold Stress
turin,2021-02-16T12:00,2,12,4.6,54,1.17,32.2,34.61,18.74,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2021-02-16T15:00,2,15,7.3,46,0.51,17.3,37.16,20.64,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2021-02-16T18:00,2,18,6.5,69,0.92,-11.7,-0.97,3.58,עומס קור קל,Slight Cold Stress
turin,2021-02-16T21:00,2,21,0.6,84,1.41,-42.4,-7.93,-3.09,עומס קור בינוני,Moderate Cold Stress
turin,2021-02-17T00:00,2,0,-1.0,84,1.53,-57.2,-11.11,-5.76,עומס קור בינוני,Moderate Cold Stress
turin,2021-02-17T03:00,2,3,-1.6,91,1.89,-37.1,-11.01,-5.92,עומס קור בינוני,Moderate Cold Stress
turin,2021-02-17T06:00,2,6,-1.1,87,1.33,-5.8,-11.49,-6.11,עומס קור בינוני,Moderate Cold Stress
turin,2021-02-17T09:00,2,9,-1.0,85,1.24,21.8,-5.61,-2.38,עומס קור בינוני,Moderate Cold Stress
turin,2021-02-17T12:00,2,12,6.8,65,1.0,32.5,36.63,20.08,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2021-02-17T15:00,2,15,11.5,57,1.98,17.6,42.87,23.25,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2021-02-17T18:00,2,18,10.0,82,1.21,-11.5,0.99,6.56,עומס קור קל,Slight Cold Stress
turin,2021-02-17T21:00,2,21,7.3,74,0.86,-42.1,-2.41,3.21,עומס קור קל,Slight Cold Stress
turin,2021-02-18T00:00,2,0,5.8,78,0.45,-56.8,-3.99,1.29,עומס קור קל,Slight Cold Stress
turin,2021-02-18T03:00,2,3,2.5,84,2.3,-36.8,-3.8,0.16,עומס קור קל,Slight Cold Stress
turin,2021-02-18T06:00,2,6,1.8,95,1.48,-5.6,-2.11,0.81,עומס קור קל,Slight Cold Stress
turin,2021-02-18T09:00,2,9,3.0,94,0.73,22.1,1.78,3.27,עומס קור קל,Slight Cold Stress
turin,2021-02-18T12:00,2,12,7.0,87,0.71,32.9,21.33,14.19,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2021-02-18T15:00,2,15,9.4,83,1.21,17.9,28.9,18.0,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2021-02-18T18:00,2,18,8.3,87,0.71,-11.2,2.64,6.25,עומס קור קל,Slight Cold Stress
turin,2021-02-18T21:00,2,21,6.9,95,0.5,-41.9,3.52,5.84,עומס קור קל,Slight Cold Stress
turin,2021-02-19T00:00,2,0,5.6,100,0.1,-56.5,2.58,4.72,עומס קור קל,Slight Cold Stress
turin,2021-02-19T03:00,2,3,6.0,98,0.85,-36.6,-0.66,3.4,עומס קור קל,Slight Cold Stress
turin,2021-02-19T06:00,2,6,5.1,99,0.73,-5.3,1.71,4.16,עומס קור קל,Slight Cold Stress
turin,2021-02-19T09:00,2,9,4.9,99,0.5,22.4,4.22,5.25,עומס קור קל,Slight Cold Stress
turin,2021-02-19T12:00,2,12,8.4,82,0.6,33.2,23.07,15.46,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2021-02-19T15:00,2,15,9.3,73,1.6,18.1,21.45,15.05,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2021-02-19T18:00,2,18,9.1,77,1.1,-11.0,4.93,7.93,עומס קור קל,Slight Cold Stress
turin,2021-02-19T21:00,2,21,6.1,93,1.08,-41.6,-1.28,3.22,עומס קור קל,Slight Cold Stress
turin,2021-02-20T00:00,2,0,6.1,95,1.04,-56.1,-1.29,3.2,עומס קור קל,Slight Cold Stress
turin,2021-02-20T03:00,2,3,6.7,85,0.78,-36.3,-0.77,3.7,עומס קור קל,Slight Cold Stress
turin,2021-02-20T06:00,2,6,4.6,93,0.89,-5.1,-2.3,1.84,עומס קור קל,Slight Cold Stress
turin,2021-02-20T09:00,2,9,4.7,90,1.46,22.7,4.5,5.56,עומס קור קל,Slight Cold Stress
turin,2021-02-20T12:00,2,12,9.7,72,0.91,33.6,24.38,16.52,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2021-02-20T15:00,2,15,11.5,67,1.2,18.4,29.13,19.01,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2021-02-20T18:00,2,18,11.1,75,0.82,-10.8,6.92,9.89,אזור נוחות תרמית (ללא עומס),No Thermal Stress (Comfort)
turin,2021-02-20T21:00,2,21,9.8,76,0.32,-41.3,6.77,8.98,עומס קור קל,Slight Cold Stress
turin,2021-02-21T00:00,2,0,8.3,82,0.85,-55.8,5.21,7.58,עומס קור קל,Slight Cold Stress
turin,2021-02-21T03:00,2,3,7.1,92,1.61,-36.0,4.13,6.51,עומס קור קל,Slight Cold Stress
